"CUSP_ID","LONGITUDE","LATITUDE","ELAPSED_DAYS","MAG","DEPTH","YEAR","MONTH","DAY","HOUR","MINUTE","SECOND"
3389047,172.374426970828,-43.6182785426294,40.6185176,2.251,12,2010,10,14,7,26,21.21169
3389060,172.412766229445,-43.5751046118905,40.6490581,2.88,5,2010,10,14,8,10,19.91071
3405410,172.399918119105,-43.5899260204975,40.65201018,2.708,5,2010,10,14,8,14,34.97062
3389065,172.079534084646,-43.5910087342711,40.66002545,2.674,5,2010,10,14,8,26,7.48968
3389070,172.358122822936,-43.5994491276677,40.66918646,2.66,5,2010,10,14,8,39,19.0014
3389072,172.417137502231,-43.6009053282109,40.67400475,2.455,5,2010,10,14,8,46,15.30113
3389089,172.162400288842,-43.5862760822123,40.70909746,2.129,5,2010,10,14,9,36,47.31163
3389109,171.862033272336,-43.585166897451,40.75250393,2.602,5,2010,10,14,10,39,17.63085
3389162,172.448778152517,-43.6288100873376,40.85813375,2.653,5,2010,10,14,13,11,24.04679
3389165,172.37541404498,-43.5932883505648,40.86366614,2.702,5,2010,10,14,13,19,22.04527
3389168,172.20025172522,-43.5516829616398,40.87049144,2.539,5,2010,10,14,13,29,11.75154
3389198,172.166693984852,-43.5982789322305,40.93194058,2.285,5,2010,10,14,14,57,40.95725
3389217,172.520408508039,-43.6165464589603,40.97327427,3.237,5,2010,10,14,15,57,12.18775
3389218,172.395108867587,-43.5492075306321,40.97562778,3.055,12,2010,10,14,16,0,35.53082
3389235,172.531034121105,-43.6121977317427,41.01144986,2.677,5,2010,10,14,16,52,10.55849
3389242,172.529864996626,-43.599943080182,41.02889022,3.02,5,2010,10,14,17,17,17.40605
3389244,172.786428644381,-43.5082758878793,41.03358709,2.738,12,2010,10,14,17,24,3.2152
3389293,172.162700848913,-43.6085474595426,41.13603531,3.086,5,2010,10,14,19,51,34.74158
3389303,171.936306817367,-43.5393291186564,41.15778409,2.766,5,2010,10,14,20,22,53.83644
3389304,172.517822561074,-43.6208380138854,41.15948964,3.038,5,2010,10,14,20,25,21.19618
3389329,172.158080570773,-43.4769220987841,41.20927485,2.586,5,2010,10,14,21,37,2.63813
3389371,172.386959168812,-43.6040613455061,41.2750646,2.936,5,2010,10,14,23,11,46.87228
3389420,172.381626948252,-43.5668229701183,41.36359475,2.84,5,2010,10,15,1,19,15.87709
3389456,172.447918886715,-43.6114885274169,41.43802532,2.734,18.4703,2010,10,15,3,6,26.67846
3389462,172.524494547571,-43.4533778864468,41.45263232,2.804,12,2010,10,15,3,27,28.72319
3389465,171.945125984511,-43.5395363725703,41.46035052,3.342,5.0415,2010,10,15,3,38,35.57606
3389506,172.030557867688,-43.1659673464686,41.53678138,2.868,5,2010,10,15,5,28,39.20207
3389520,171.948242256642,-43.542517497351,41.56517878,2.637,5,2010,10,15,6,9,32.73781
3389523,172.142745193716,-43.2088058208648,41.57357719,2.861,5,2010,10,15,6,21,38.36037
3389558,172.534807210537,-43.403752050839,41.65541729,2.897,5,2010,10,15,8,19,29.34471
3389560,172.171325993195,-43.4955074883144,41.66070173,3.06,5,2010,10,15,8,27,5.92081
3389582,172.481236575587,-43.6426862938275,41.70554623,4.711,5,2010,10,15,9,31,40.4851
3389584,172.464419870931,-43.6339960079962,41.71143336,2.493,5,2010,10,15,9,40,9.13303
3389589,172.159910436125,-43.5854388380572,41.72321369,2.776,12,2010,10,15,9,57,6.95391
3389590,172.609331829148,-43.552841731361,41.72492651,2.577,2,2010,10,15,9,59,34.9418
3389603,172.463219751094,-43.6267358730748,41.75186829,2.648,2,2010,10,15,10,38,22.71107
3389626,172.46251439862,-43.6280376997198,41.79306444,3.052,5,2010,10,15,11,37,42.05829
3389650,172.416557963888,-43.5902813734512,41.83712575,2.645,5,2010,10,15,12,41,8.95593
3389660,172.469920641096,-43.6284499229835,41.85852843,2.696,5,2010,10,15,13,11,58.14723
3389682,172.207638146423,-43.5937159417451,41.90865915,2.331,5,2010,10,15,14,24,9.44147
3389696,172.512780291097,-43.6239131014146,41.94297956,2.988,12,2010,10,15,15,13,34.72469
3389708,172.600313181171,-43.5750604795969,41.9730843,2.765,2,2010,10,15,15,56,55.7742
3401525,172.415927079532,-43.6147785085495,41.9860221,2.529,5,2010,10,15,16,15,33.60065
3389747,172.460726562883,-43.6298385178461,42.05360983,2.867,5,2010,10,15,17,52,53.18072
3389786,172.257659058409,-43.6252466448385,42.1459635,2.564,5,2010,10,15,20,5,52.53703
3401546,172.391527866353,-43.5558674306878,42.23400632,2.697,5,2010,10,15,22,12,39.43729
3389856,172.258755494485,-43.5728401530381,42.31376261,2.409,5,2010,10,16,0,7,30.38011
3389906,172.376105547514,-43.6285846160144,42.43158232,3.848,5,2010,10,16,2,57,10.00334
3389908,172.212865773115,-43.473907832754,42.43617379,3.144,5,2010,10,16,3,3,46.7066
3389942,173.176687928673,-43.6866251023338,42.50358034,3.084,5,2010,10,16,4,40,50.63205
3389943,172.115228079055,-43.4843775410568,42.50671116,2.563,5,2010,10,16,4,45,21.13481
3389970,172.04881223863,-43.6026501403449,42.57244962,3.053,5,2010,10,16,6,20,0.93834
3389993,172.211435194917,-43.62088954765,42.62389063,2.392,5,2010,10,16,7,34,5.4417
3390009,172.375365827293,-43.5943682025967,42.6547734,2.702,5,2010,10,16,8,18,33.71298
3390108,172.136825166799,-43.4939934179787,42.8678221,2.316,5,2010,10,16,13,25,21.12033
3404875,172.483810005431,-43.6036798008924,42.8715877,2.729,5,2010,10,16,13,30,46.46793
3390158,172.215765357751,-43.6117648846131,42.97444989,3.155,5,2010,10,16,15,58,53.76152
3390203,172.741625773755,-43.49385501996,43.06459652,2.562,12,2010,10,16,18,8,42.42992
3390214,172.33586947165,-43.5627879912068,43.08525758,2.644,5,2010,10,16,18,38,27.54565
3390224,172.362658622492,-43.5672147256344,43.10232027,3.049,5,2010,10,16,19,3,1.76257
3390263,171.56200098612,-43.5455358629827,43.18341575,2.79,5,2010,10,16,20,59,48.41176
3390353,171.861352148716,-43.5937659274722,43.36066978,3.029,5,2010,10,17,1,15,3.15962
3390479,172.620336207712,-43.5902310225282,43.57303056,3.508,2,2010,10,17,6,20,51.13155
3390530,172.081216281805,-43.3288382904504,43.65779973,2.55,5,2010,10,17,8,22,55.18739
3390546,172.196389737437,-43.4888982939106,43.69125803,2.844,5,2010,10,17,9,11,5.98475
3404964,172.295043460268,-43.5545074530324,43.71736063,2.689,5,2010,10,17,9,48,41.24928
3390599,172.423846672595,-43.5358083037139,43.78965505,2.964,5,2010,10,17,11,32,47.48755
3390619,172.403384084137,-43.6052545009777,43.82906309,2.836,5,2010,10,17,12,29,32.34154
3390643,172.353037171073,-43.5791685028582,43.87951873,2.81,5,2010,10,17,13,42,11.70946
3390656,172.353286358308,-43.5906911797338,43.90493463,2.847,5,2010,10,17,14,18,47.6432
3390678,172.165836155536,-43.462990233679,43.94173499,2.585,5,2010,10,17,15,11,47.19393
3390734,172.130141574602,-43.4927368293092,44.04774542,2.686,5,2010,10,17,17,44,26.49486
3390742,171.416834504286,-42.9892512130276,44.06348955,3.086,5,2010,10,17,18,7,6.78802
3390804,172.58534983003,-43.4562330119613,44.15880333,3.024,5,2010,10,17,20,24,21.89886
3390805,172.395922480506,-43.6007512632563,44.16158191,4.496,8.0947,2010,10,17,20,28,21.9677
3390808,172.312620706512,-43.5520663430882,44.16894684,2.437,5,2010,10,17,20,38,58.29814
3390857,172.397557518446,-43.6032440522301,44.2529719,3.699,5,2010,10,17,22,39,58.0631
3390858,172.529048678929,-43.6319100260619,44.25664052,3.493,5,2010,10,17,22,45,15.03189
3390897,172.546789981684,-43.6290466836697,44.32754389,3.005,5,2010,10,18,0,27,21.08301
3390902,172.396166225307,-43.6086553123712,44.33700224,2.58,5,2010,10,18,0,40,58.28444
3390906,171.866401235606,-43.6298679555774,44.34259544,2.339,5,2010,10,18,0,49,1.53723
3390913,172.386262780674,-43.6117174025323,44.35813797,4.076,5,2010,10,18,1,11,24.41136
3390927,172.60454266466,-43.4479658328738,44.3813289,3.046,7.0518,2010,10,18,1,44,48.10828
3390936,172.102960303433,-43.5947040524956,44.39533608,3.238,5,2010,10,18,2,4,58.32855
3390948,172.40461861394,-43.5942617983781,44.42105305,2.771,5,2010,10,18,2,42,0.27451
3390973,171.890526694585,-43.5777755545352,44.46918339,3.259,5,2010,10,18,3,51,18.73579
3390987,172.736531137225,-43.4969486827442,44.4950635,2.728,13.0245,2010,10,18,4,28,34.77711
3391012,172.42399258369,-43.5164388204699,44.54258384,2.58,5,2010,10,18,5,37,0.53462
3391020,171.88314168763,-43.5355843691365,44.55866065,2.45,5,2010,10,18,6,0,9.57144
3391037,171.6986705677,-43.5773765264837,44.58835215,3.029,5,2010,10,18,6,42,54.91649
3391060,172.32969145432,-43.5302851558118,44.62483093,2.518,5,2010,10,18,7,35,26.68332
3391077,172.210077722666,-43.5965950687874,44.65977301,2.189,5,2010,10,18,8,25,45.67934
3391082,172.429881628392,-43.5797809306735,44.67215624,2.662,11.3591,2010,10,18,8,43,35.59029
3391092,172.328094587561,-43.5550649869674,44.69843081,3.09,12,2010,10,18,9,21,25.7133
3391095,172.185622563244,-43.5017576417544,44.69899343,3.168,7.0276,2010,10,18,9,22,14.32323
3391098,172.141044779407,-43.4893712199205,44.71302982,2.229,5,2010,10,18,9,42,27.06746
3391102,172.192347626339,-43.6092539732404,44.72304703,2.858,5,2010,10,18,9,56,52.55475
3391107,172.19787529077,-43.6052870128737,44.73673556,2.714,12,2010,10,18,10,16,35.24298
3391151,172.411595754204,-43.5655396477757,44.82748528,2.494,5,2010,10,18,12,27,16.0192
3391153,172.337136967824,-43.6386286101201,44.83363892,2.184,5,2010,10,18,12,36,7.69344
3391185,171.59329903841,-43.4691411380821,44.89962528,2.109,12,2010,10,18,14,11,8.91485
3391188,172.540597709399,-43.6088608910826,44.90531531,2.702,5,2010,10,18,14,19,20.53389
3391193,172.388124983593,-43.6458854537958,44.91349947,3.273,15.8707,2010,10,18,14,31,7.64496
3391195,172.199695606661,-43.4433466936848,44.91793365,3.005,5,2010,10,18,14,37,30.75822
3391228,172.213086539193,-43.6187045405935,44.99408263,2.39,5,2010,10,18,16,27,10.03039
3391234,172.636274896253,-43.488223611743,45.01081276,2.273,5,2010,10,18,16,51,15.51336
3391269,172.206425521682,-43.4616124999166,45.09254756,2.801,7.7304,2010,10,18,18,48,57.40018
3391308,172.530442513357,-43.3950211173053,45.17226677,3.256,5,2010,10,18,20,43,45.13985
3391318,171.851607150218,-43.5844602035525,45.18484769,2.718,5,2010,10,18,21,1,52.13152
3391338,172.398456334821,-43.7269547170352,45.22119885,4.072,26.1011,2010,10,18,21,54,12.87187
3391440,172.564832217611,-43.6167491597589,45.24761871,5.105,5,2010,10,18,22,32,15.54776
3391630,172.533490683047,-43.6749595703508,45.25388952,3.725,5,2010,10,18,22,41,17.3459
3391902,172.695029080718,-43.5556652125717,45.27119799,3.021,3,2010,10,18,23,6,12.79729
3391942,171.953491230704,-43.5632694010624,45.27500034,3.698,2,2010,10,18,23,11,41.32074
3391990,172.510891862985,-43.4948964946453,45.28442138,2.691,5,2010,10,18,23,25,15.29781
3392039,172.327626568667,-43.5683208715099,45.29460859,3.349,5,2010,10,18,23,39,55.47348
3415292,172.782185544623,-43.4948750863093,45.29992199,2.306,12,2010,10,18,23,47,34.55081
3392059,172.383742955638,-43.6428649110909,45.325506,3.771,5,2010,10,19,0,24,25.0098
3392082,172.542742785901,-43.5953504139739,45.36600984,3.227,2,2010,10,19,1,22,44.54136
3392144,172.556527343266,-43.5952151306048,45.47987976,3.177,5,2010,10,19,4,6,42.90252
3392200,172.175705842685,-43.4870775637745,45.58001935,2.817,5,2010,10,19,6,30,54.9626
3392249,172.18225999012,-43.4869443453525,45.68855758,2.882,5,2010,10,19,9,7,12.66621
3392291,171.891595680247,-43.5863825804883,45.78024679,2.57,5,2010,10,19,11,19,14.61328
3392335,172.153198396908,-43.5747861254659,45.8799977,2.908,5,2010,10,19,13,42,53.0925
3392382,172.351394148472,-43.6125708973864,45.98035957,2.491,5,2010,10,19,16,7,24.35786
3408466,172.075499402125,-43.5859446110138,46.08527175,2.281,5,2010,10,19,18,38,28.77017
3392446,172.550546813617,-43.4155613135215,46.11599559,2.8,5,2010,10,19,19,22,43.31025
3392462,172.378583949066,-43.5872568293998,46.1543298,4.481,7.6402,2010,10,19,20,17,55.38559
3392467,172.374647442766,-43.5509345148397,46.16319008,2.871,5,2010,10,19,20,30,40.91416
3393104,172.54263785549,-43.4312279635827,46.17524685,2.95,8.9823,2010,10,19,20,48,2.61909
3392480,172.164176114762,-43.4533734754814,46.19011926,3.342,7.0236,2010,10,19,21,9,27.59465
3392481,172.377267684798,-43.551263741513,46.19289076,2.895,5,2010,10,19,21,13,27.0529
3392493,172.375147109631,-43.556517869493,46.2213026,2.788,5,2010,10,19,21,54,21.8353
3408509,172.270872069771,-43.5772830052935,46.25422457,2.689,5,2010,10,19,22,41,46.29399
3392534,172.547579086188,-43.6028309952485,46.30126637,2.937,5,2010,10,19,23,49,30.70499
3392538,172.546382303835,-43.5772193717257,46.31142167,2.645,5,2010,10,20,0,4,8.12286
3392566,171.854108677427,-43.5897152237623,46.37504381,2.71,5,2010,10,20,1,35,45.07658
3392665,172.406779488902,-43.5452987579935,46.56851197,2.683,5,2010,10,20,6,14,20.72499
3392701,172.208464984212,-43.630158393915,46.62287469,2.71,5,2010,10,20,7,32,37.66401
3392769,172.199613627616,-43.5343149274394,46.75858141,2.794,5,2010,10,20,10,48,2.72521
3392808,172.919752920509,-43.7421137827606,46.84573865,3.015,25.8481,2010,10,20,12,53,33.11026
3392839,172.158836971113,-43.5206389709097,46.89963359,2.819,5,2010,10,20,14,11,9.63329
3392846,172.30663888145,-43.5578812411583,46.91336574,3.096,5,2010,10,20,14,30,56.09068
3392926,172.467768962908,-43.6180082054215,47.04681036,2.858,5,2010,10,20,17,43,5.70645
3392939,172.340961787745,-43.6780471726027,47.06373304,2.582,12,2010,10,20,18,7,27.82538
3392971,172.413950627685,-43.5884139792597,47.12210799,2.538,5,2010,10,20,19,31,31.42161
3405482,171.888491883276,-43.5820677892332,47.15426203,2.32,5,2010,10,20,20,17,49.5303
3392993,172.409219221971,-43.5974717509467,47.15725785,2.488,5,2010,10,20,20,22,8.36923
3393060,172.261208645334,-43.6217049980159,47.28389893,2.582,5,2010,10,20,23,24,30.1582
3393086,172.15531576203,-43.5783392002281,47.33498162,2.484,5,2010,10,21,0,38,3.70255
3393117,172.257617060221,-43.6103945908466,47.39134763,2.485,5,2010,10,21,1,59,13.72663
3393177,172.270960454119,-43.5771395458741,47.49753225,2.556,5,2010,10,21,4,32,8.07747
3393182,172.42763916463,-43.5997247508027,47.50630174,2.863,5,2010,10,21,4,44,45.761
3393186,172.375358347975,-43.5576441433685,47.51557197,2.479,5,2010,10,21,4,58,6.70892
3393215,172.48565360398,-43.6083144011782,47.57965535,2.549,5,2010,10,21,6,30,23.51283
3393241,172.353280505104,-43.6274329887412,47.63356101,2.79,5,2010,10,21,7,48,0.96254
3393526,172.339292970899,-43.5941042752422,47.74497537,2.681,5,2010,10,21,10,28,27.16272
3393303,172.358817726905,-43.633476445502,47.75834005,2.564,5,2010,10,21,10,47,41.87101
3393339,172.172095381685,-43.4552671561308,47.84286896,2.994,6.4598,2010,10,21,12,49,25.16892
3393344,172.384096386697,-43.5576461630801,47.85695884,2.693,5,2010,10,21,13,9,42.53445
3393386,172.175820033632,-43.4512162281897,47.94994045,3.346,7.3924,2010,10,21,15,23,36.14553
3393569,172.267453828056,-43.6268123949091,48.28445311,2.587,5,2010,10,21,23,25,18.03972
3406022,172.338737114347,-43.5916888215109,48.32179513,2.521,5,2010,10,22,0,19,4.39057
3393617,172.49908383644,-43.4032504815674,48.37489415,2.575,9.841,2010,10,22,1,35,32.14513
3393619,172.105970989408,-43.4227163506359,48.37681612,2.435,5,2010,10,22,1,38,18.20379
3393629,171.838762698449,-43.7655900288099,48.39886668,2.875,29.4643,2010,10,22,2,10,3.37181
3393640,172.154225507468,-43.5944345806272,48.42707894,2.518,5,2010,10,22,2,50,40.91116
3393754,171.905360789557,-43.5536757257656,48.64851979,2.41,5,2010,10,22,8,9,33.40125
3393769,171.890062272166,-43.5659066658962,48.67813427,2.402,5,2010,10,22,8,52,12.0921
3393825,172.340706388326,-43.5344532770612,48.78145571,3.425,12.9948,2010,10,22,11,20,59.06432
3393837,172.173345467523,-43.5280262941907,48.80385503,2.341,5,2010,10,22,11,53,14.36568
3393859,171.901487586815,-43.2685694138711,48.84881301,2.806,5,2010,10,22,12,57,58.73501
3393866,172.454894179831,-43.6349415743127,48.86633523,3.216,5,2010,10,22,13,23,12.65449
3393989,171.8516751701,-43.6247981165362,49.12862136,2.396,5,2010,10,22,19,40,54.1763
3394008,172.460338494204,-43.6218800672225,49.17451499,3.315,11.3061,2010,10,22,20,46,59.38601
3394012,172.188124613198,-43.2029169615878,49.18680955,2.379,5,2010,10,22,21,4,41.63593
3394034,172.097618152588,-43.1861508994242,49.23360566,2.747,5,2010,10,22,22,12,4.82037
3394035,172.087842883124,-43.1808609613956,49.23551623,2.682,5,2010,10,22,22,14,49.8932
3394051,172.454714090676,-43.6273621193709,49.26496709,2.627,5,2010,10,22,22,57,14.44797
3394111,172.379380036426,-43.5528593199189,49.38519051,2.761,10.1641,2010,10,23,1,50,21.75127
3394126,172.102465106906,-43.2096307337428,49.42015416,3.089,5,2010,10,23,2,40,42.61057
3394131,172.090396704001,-43.2275035730398,49.43251444,2.528,6.3423,2010,10,23,2,58,30.53856
3394142,172.517356113601,-43.6171548022045,49.45347854,3.169,10.9729,2010,10,23,3,28,41.83713
3394159,172.686772598218,-43.5753272673284,49.49274336,3.198,5,2010,10,23,4,25,14.31703
3394162,172.582911856312,-43.4477722678651,49.49994947,2.371,9.7442,2010,10,23,4,35,36.92552
3394176,172.401300101073,-43.5866478653944,49.53402355,2.802,5,2010,10,23,5,24,40.92605
3394181,172.433518201822,-43.654847420529,49.54375341,2.313,5,2010,10,23,5,38,41.58519
3394231,172.365482880098,-43.5527656344973,49.64630959,2.64,5,2010,10,23,8,6,22.43941
3394249,172.492036635388,-43.6093507185821,49.67962259,2.359,5,2010,10,23,8,54,20.68257
3394256,172.375167459529,-43.5738539276678,49.69952566,2.352,5,2010,10,23,9,23,0.30812
3394274,172.633596809997,-43.5760439241772,49.74332968,2.636,6.2978,2010,10,23,10,26,4.97529
3394276,171.835675816475,-43.6002964738359,49.74844176,2.425,5,2010,10,23,10,33,26.659
3394315,172.148731042119,-43.597661609632,49.82423999,2.446,5,2010,10,23,12,22,35.62631
3394318,172.609020995681,-43.5897882737456,49.83090169,2.838,4.9075,2010,10,23,12,32,11.19687
3408898,172.414464790263,-43.5709818202615,49.93474555,2.432,5,2010,10,23,15,1,43.30678
3394380,172.066432721604,-43.6078800577648,49.96700583,2.779,5,2010,10,23,15,48,10.59467
3394382,172.069346950765,-43.1700080513262,49.97076372,2.463,5,2010,10,23,15,53,35.27675
3394406,172.448455933775,-43.6301856627421,50.02041477,2.353,5,2010,10,23,17,5,5.12671
3394414,172.382476998072,-43.5794469008449,50.03231997,2.444,5,2010,10,23,17,22,13.73613
3394421,172.40948821607,-43.5735397156616,50.04794839,2.561,5,2010,10,23,17,44,44.03217
3394464,172.548263887634,-43.5989993977382,50.1386661,2.753,5,2010,10,23,19,55,22.04192
3394466,172.085475153217,-43.6126684462893,50.14384643,2.392,5,2010,10,23,20,2,49.62291
3394472,172.288367921658,-43.5951875209647,50.16024702,2.596,5,2010,10,23,20,26,26.63376
3394539,172.450973383021,-43.6423576083125,50.31042214,3.627,5,2010,10,24,0,2,41.7641
3394567,172.396879558086,-43.561611189248,50.369391,2.876,5,2010,10,24,1,27,36.67339
3394579,172.555074784092,-43.5940124595332,50.39467381,2.873,5,2010,10,24,2,4,1.10845
3394581,172.76826276299,-43.4596012983446,50.40124537,4.73,8.8392,2010,10,24,2,13,28.89131
3394585,172.149640277708,-43.4360196357058,50.4090255,2.646,5,2010,10,24,2,24,41.09431
3394591,172.016202081264,-43.4921060880559,50.42133673,2.907,5,2010,10,24,2,42,24.78448
3394614,172.389687837623,-43.5851378745217,50.47605451,2.573,5,2010,10,24,4,1,12.4005
3394617,172.307583315448,-43.5760691756325,50.48221586,2.267,5,2010,10,24,4,10,4.7411
3407481,171.892438426047,-43.5557484776498,50.48276255,2.539,5,2010,10,24,4,10,51.97489
3394635,171.938692531687,-43.5586329818733,50.51969213,2.827,5,2010,10,24,5,4,2.69136
3394640,172.374889677921,-43.5514488887754,50.53476841,2.647,5,2010,10,24,5,25,45.28191
3394643,171.878511665527,-43.5585391455705,50.54137064,2.221,5,2010,10,24,5,35,15.71447
3394672,172.165334635312,-43.4914944829746,50.59874146,2.696,5,2010,10,24,6,57,52.55292
3394743,172.422730378059,-43.5883952253512,50.73508261,3.165,5,2010,10,24,10,14,12.42832
3394778,172.645932529359,-43.5133028754331,50.80410592,2.431,5,2010,10,24,11,53,36.04224
3394822,172.280414002018,-43.3430995910699,50.88856283,2.394,12,2010,10,24,13,55,13.11942
3394830,172.381058747139,-43.5496369766776,50.91198401,2.897,5,2010,10,24,14,28,56.70975
3407946,172.344949788921,-43.6058918071716,50.91520188,2.508,5,2010,10,24,14,33,34.73303
3394865,172.404257994098,-43.5488051429096,50.9895127,2.642,5,2010,10,24,16,20,35.18859
3394902,171.842536517471,-43.6127432094791,51.06077317,2.321,5,2010,10,24,18,3,12.09302
3395024,172.128540815681,-43.1934307426344,51.31331798,3.376,5,2010,10,25,0,6,51.96421
3395039,172.293488148937,-43.5584224327549,51.34562959,2.503,5,2010,10,25,0,53,23.68764
3395044,173.000796945588,-43.7134483331774,51.35696539,2.844,28.2353,2010,10,25,1,9,43.1007
3395079,172.352200235443,-43.6206492526698,51.43872873,2.7,5,2010,10,25,3,7,27.45318
3395116,172.19249556837,-43.4123937801119,51.5274504,2.544,5,2010,10,25,5,15,13.00581
3395467,172.716408525953,-43.4559025114344,51.65127305,2.468,5,2010,10,25,8,13,31.28239
3395190,172.408255491017,-43.5742714744706,51.68912325,2.416,5,2010,10,25,9,8,1.53983
3395196,172.274120040691,-43.6070791857317,51.70463845,2.75,5,2010,10,25,9,30,22.05298
3395220,172.510602660262,-43.5972798882832,51.7568054,3.258,5,2010,10,25,10,45,29.27724
3395241,172.389076590424,-43.5794100365947,51.80548085,2.745,5,2010,10,25,11,55,34.83619
3395251,172.175634205154,-43.4795787876681,51.81958992,3.509,6.9195,2010,10,25,12,15,53.85981
3395255,172.187829355196,-43.4846344401228,51.82747538,2.554,5,2010,10,25,12,27,15.16418
3395281,172.132215954933,-43.6067108135841,51.87642945,3.805,18.7207,2010,10,25,13,37,44.7955
3408465,173.386254010569,-43.2378235915491,51.97731931,2.422,12,2010,10,25,16,3,1.67933
3395403,172.116696847191,-43.4410548836617,51.97927441,2.706,5,2010,10,25,16,5,50.59962
3395332,172.367355131456,-43.6132715213913,51.98366591,2.656,5,2010,10,25,16,12,10.02564
3395365,172.393818724924,-43.5831344423687,52.05392638,2.539,5,2010,10,25,17,53,20.5298
3395378,172.513960033972,-43.5893644278123,52.07816798,3.045,5,2010,10,25,18,28,15.00468
3395392,171.924098880401,-43.5446256534297,52.1046417,2.647,5,2010,10,25,19,6,22.33364
3395393,172.533784836168,-43.5991399012121,52.10771148,2.99,5,2010,10,25,19,10,47.56306
3408515,172.507959587173,-43.6025250770863,52.10874333,2.21,5,2010,10,25,19,12,16.7148
3395400,172.475950489336,-43.6203317740294,52.12554136,2.717,5,2010,10,25,19,36,28.06477
3395430,172.016487313325,-43.2264773926888,52.18515664,3.212,5,2010,10,25,21,2,18.82466
3395431,172.512805229361,-43.5851112128429,52.18793998,2.668,5,2010,10,25,21,6,19.30501
3395495,172.461064578935,-43.6252407268458,52.30833287,2.589,5,2010,10,25,23,59,41.25114
3395511,172.376907465227,-43.6034764742382,52.33393511,2.776,5,2010,10,26,0,36,33.28474
3395529,172.340938193893,-43.5919894492703,52.36231534,3.441,5,2010,10,26,1,17,25.33676
3395547,171.935691565301,-43.5476230866882,52.3975639,3.296,5,2010,10,26,2,8,10.81188
3395619,172.428663853582,-43.5049857503953,52.54089691,2.688,8.5073,2010,10,26,5,34,34.78395
3395639,172.366348439026,-43.5504571255154,52.57346379,3.426,5,2010,10,26,6,21,28.56267
3395640,172.428887032551,-43.6450318753134,52.57628682,2.329,2,2010,10,26,6,25,32.472
3395657,172.368996873788,-43.6461606632279,52.60473333,2.467,5,2010,10,26,7,6,30.25043
3395663,172.174992474177,-43.6010119938488,52.61144627,2.315,5,2010,10,26,7,16,10.2487
3395666,172.465330363733,-43.6290858384007,52.6165959,2.351,5,2010,10,26,7,23,35.17663
3395908,172.150415414123,-43.5293445162901,52.64815166,2.148,5,2010,10,26,8,9,1.59452
3395913,172.417040964283,-43.5812109127693,52.65875988,2.76,5,2010,10,26,8,24,18.14471
3395696,172.309546447869,-43.5984035924132,52.67384615,2.162,5,2010,10,26,8,46,1.59875
3395730,172.348893144774,-43.6367962713614,52.74452648,2.266,5,2010,10,26,10,27,48.37856
3395732,172.368915848335,-43.5893645799325,52.75119147,2.34,5,2010,10,26,10,37,24.23409
3395795,172.229931536357,-43.6053794930786,52.88157625,2.285,5,2010,10,26,13,45,9.47876
3395810,172.405996288312,-43.6244667613652,52.91236435,2.324,5,2010,10,26,14,29,29.57107
3395815,172.042977761098,-43.1566287095582,52.9258114,2.658,6.3751,2010,10,26,14,48,51.39598
3395836,172.152496131072,-43.4163000927574,52.96709167,2.198,5,2010,10,26,15,48,18.01158
3395845,172.361525370696,-43.6080548994573,52.98456771,2.212,5,2010,10,26,16,13,27.94122
3395856,172.38525079102,-43.6174815801987,53.00533677,3.442,5,2010,10,26,16,43,22.38826
3414852,172.31842680978,-43.6205448459591,53.00934453,2.339,5,2010,10,26,16,49,8.65818
3395863,172.61647389403,-43.4503825645801,53.01714143,2.472,5,2010,10,26,17,0,22.31057
3395881,172.273729736441,-43.6076077930928,53.05514476,2.536,5,2010,10,26,17,55,5.79817
3395888,172.556202682346,-43.5275193333673,53.07165808,2.705,8.0424,2010,10,26,18,18,52.54948
3395924,172.349809449875,-43.5904196089639,53.13875161,2.351,5,2010,10,26,19,55,29.4303
3396000,172.344898578709,-43.5449995112137,53.2765733,2.783,5,2010,10,26,23,13,57.22383
3396014,171.759682849893,-43.5850723223709,53.29759678,2.59,3,2010,10,26,23,44,13.65266
3396054,172.072875892333,-43.1611425310802,53.37730866,2.402,5,2010,10,27,1,39,0.75918
3396092,172.073012634166,-43.5768511327631,53.40767846,2.634,5,2010,10,27,2,22,44.70969
3396089,172.381544007691,-43.6006301172899,53.43805491,3.241,5,2010,10,27,3,6,29.23514
3396133,172.172127260375,-43.6140612730284,53.52699994,3.586,5,2010,10,27,5,14,34.08554
3396152,172.191177181175,-43.3005107544391,53.56787172,2.564,5,2010,10,27,6,13,25.4077
3396170,172.314804484864,-43.6132326057418,53.59789639,3.281,5,2010,10,27,6,56,39.53931
3396181,172.157694198271,-43.5889961848048,53.61604861,2.354,5,2010,10,27,7,22,47.89078
3396208,172.273556389472,-43.6190290527447,53.66695217,2.472,5,2010,10,27,8,36,5.9586
3396214,172.621565283807,-43.4859979442168,53.67881453,2.344,12,2010,10,27,8,53,10.86648
3396225,172.403247906819,-43.5938586799374,53.70087931,2.594,5,2010,10,27,9,24,57.2631
3396230,172.308048095646,-43.5536771782721,53.71315996,3.241,5,2010,10,27,9,42,38.31153
3396237,172.377098411134,-43.5557183395458,53.72899383,2.357,5,2010,10,27,10,5,26.35813
3396267,172.141134786297,-43.6075967202849,53.79729518,2.513,5,2010,10,27,11,43,47.59494
